PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
KWq53,8/7r/p1PPk3/P2p2p1/1p6/6KN/2P2P2/8 w - - 1 43,f6e6 h3g5 e6d6 g5h7,728,81,100,507,crushing endgame fork master short,https://lichess.org/jPlM79Ds/black#84,
kktqV,6r1/3k3N/p7/1pp1n3/4P3/P3N1P1/1PP1K3/8 w - - 1 33,f8g8 h7f6 d7e6 f6g8,730,79,100,124,advantage endgame fork short,https://lichess.org/RqtWvCBL/black#64,
q3rBd,8/p1p5/5Q2/N7/8/r1P2PkP/4R1P1/7K b - - 7 40,e5e2 a3a1 e2e1 a1e1,738,77,100,148,endgame fork mate mateIn2 short,https://lichess.org/yQfqd1MJ#79,
wvUba,8/5pk1/4p1p1/3n3p/4K2P/6P1/5P2/1R6 b - - 11 48,b8b1 d5c3 e4f3 c3b1,744,79,100,445,crushing endgame fork master masterVsMaster short,https://lichess.org/KnvlK0o5#95,
sqbG2,3r3k/1p2n1p1/p3n2p/4N3/PP2P3/2P5/6PP/R5K1 w - - 0 24,h7h6 e5f7 h8h7 f7d8,745,79,100,211,advantage endgame fork short,https://lichess.org/a6DZI6Hw/black#46,
YPrmK,8/1p1k4/8/6P1/2KPN1r1/8/8/8 w - - 1 61,g1g4 e4f6 d7e6 f6g4,751,80,100,149,crushing endgame fork short,https://lichess.org/ovdp56rM/black#120,
Z71X2,8/1p3kp1/p1p2p2/P2p3P/1P1Pn1K1/2P4R/8/8 b - - 31 59,e3h3 e4f2 g4g3 f2h3,758,83,100,274,crushing endgame fork short,https://lichess.org/SYS9PuGV#117,
lmJC6,8/6k1/3p1p2/1b1Pp1p1/1p1qP1Pp/2rpNP1P/3R4/4RKN1 w - - 2 57,d7b5 e3f5 g7h8 f5d4,764,78,100,523,advantage fork master middlegame short,https://lichess.org/ptOO4I5x/black#112,
rQvls,8/3n4/3kp1R1/3p4/r5P1/4PK1P/4B3/8 b - - 0 45,g2g4 d7e5 f3f2 e5g6,781,79,100,92,advantage endgame fork short,https://lichess.org/Bcznamsy#89,
lH4Dg,1r5r/4kp1p/4bb2/pp3p2/2pN4/4P3/PPK2PPP/3R1B1R w - - 2 20,a8b8 d4c6 e7f8 c6b8,787,82,100,154,advantage fork interference middlegame short,https://lichess.org/0EC7ZXBp/black#38,
Kfyns,8/8/5Q2/8/p7/1kn1KPP1/6P1/8 b - - 0 56,h6f6 c3d5 e3e4 d5f6,794,83,100,57,crushing endgame fork master short,https://lichess.org/UmeZ3iqO#111,
51exE,5k2/R7/p7/1p1pb1p1/1Pp3P1/7P/8/1B4K1 b - - 1 40,h7a7 e5d4 g1g2 d4a7,796,80,100,129,crushing endgame fork short,https://lichess.org/gKPrgu11#79,
CWuEE,8/1br3k1/8/P7/1P1N1K2/2P4P/8/8 w - - 3 64,e7c7 d4e6 g7f7 e6c7,802,105,100,26,crushing endgame fork short,https://lichess.org/VboiyrhK/black#126,
msGp7,3r2k1/p3rp1p/bpp1p1p1/4q3/BPP5/8/P2Q2PP/3R2K1 w - - 0 24,a8d8 d2d8 g8g7 d8e7,806,81,100,86,advantage fork middlegame short,https://lichess.org/bm6plLto/black#46,
AiJSS,r2q1rk1/p3ppbp/B1pp2p1/4n3/4P1P1/2N1B2P/PPPQ1P2/R3K2R b KQ - 0 13,e2a6 e5f3 e1e2 f3d2,811,79,100,403,advantage fork middlegame short,https://lichess.org/LZLONr59#25,Sicilian_Defense Sicilian_Defense_Dragon_Variation
NnBLJ,1b6/6pk/4N3/pp5p/6P1/P1P2r1P/1P3p2/5R1K w - - 2 40,f5f3 e6g5 h7g8 g5f3,818,79,100,100,crushing endgame fork short,https://lichess.org/WgIUop2U/black#78,
dDwWF,8/6pp/8/p2n1K2/1k6/6PP/P1R5/8 b - - 3 43,f4f5 d5e3 f5e6 e3c2,821,96,100,36,crushing endgame fork short,https://lichess.org/IFbLMrFA#85,
fh1Fm,2kr2r1/pp2b2p/2p1b3/2pq4/8/2BP2p1/PPP1QPPP/R3R1K1 w - - 0 17,f4g3 e2e6 d5e6 e1e6,827,77,100,398,advantage fork master middlegame short,https://lichess.org/9Woc3L5D/black#32,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack
CGNyx,8/p1p3kp/3p2p1/3P2PP/2K1P1B1/8/P5n1/8 b - - 0 40,h4h5 g2e3 c4b5 e3g4,845,81,100,684,crushing endgame fork short,https://lichess.org/IlEpktfL#79,
3uuwK,1r4k1/p3ppbp/b1r2np1/3Np3/8/1P4P1/P1P2P1P/R1B1R1K1 w - - 0 16,c8c6 d5e7 g8h8 e7c6,853,84,100,679,advantage fork master middlegame short,https://lichess.org/jJhTM1vs/black#30,Sicilian_Defense Sicilian_Defense_Dragon_Variation
RzZ80,r3k2r/p5pp/1p2p1q1/3B1nP1/3B1P1P/P1p5/2P1Q3/R4R1K b kq - 0 24,f2d4 f5g3 h1g2 g3e2,869,77,100,346,crushing fork middlegame short,https://lichess.org/fjORolUo#47,
Ga1d5,1k3r2/1p3pp1/pq2p1p1/n2pN1Pn/3P2R1/2rB1Q1P/PP3P2/1K2R3 w - - 0 24,c8c3 e5d7 b8a7 d7b6,871,77,100,154,crushing fork master middlegame short,https://lichess.org/DJ0rj94w/black#46,
FCg0i,6r1/p1k5/1pp5/2n3P1/5P2/2P3K1/PP1R2P1/8 b - - 4 36,f2g3 c5e4 g3g4 e4d2,881,81,100,57,crushing endgame fork short,https://lichess.org/S3jpZyO1#71,
M1xPx,2q3k1/5p2/3p2pp/2bN1P2/2P3K1/r5PP/pQ6/R7 w - - 0 41,g7g6 d5e7 g8h7 e7c8,889,79,100,240,crushing endgame fork short,https://lichess.org/mWkN3rQh/black#80,
J09uD,4r1k1/5p1p/p4p2/1p6/1P6/N1P5/P1Br2PP/3R2K1 b - - 3 21,a1d1 d2d1 c2d1 e8e1 g1f2 e1d1,891,79,100,478,advantage endgame fork long,https://lichess.org/3FiBjJe3#41,
u85fj,r4rk1/ppp2p1p/1b1p1q1p/3Pn3/2P5/1PN3PB/P2QNP2/R4RK1 b - - 0 15,g2h3 e5f3 g1g2 f3d2,896,77,100,233,crushing fork middlegame short,https://lichess.org/NorZ4IUp#29,English_Opening English_Opening_Kings_English_Variation
4uHGg,1R6/p3ppbk/3p2p1/8/8/P4NPb/4PP1P/2r2BK1 w - - 7 28,e6h3 f3g5 h7h6 g5h3,921,75,100,738,advantage endgame fork short,https://lichess.org/mUjB1YJE/black#54,
7Yl9C,2r1k2r/Q2bbpp1/5q2/8/5B2/2P3P1/PP4BP/R4RK1 b k - 0 24,f2g3 e7c5 a7c5 c8c5,925,76,100,166,advantage fork middlegame short,https://lichess.org/xz1jnZqJ#47,
2yzXe,2k3r1/p1ppnp1p/1pn5/8/8/5P2/PPP2P1P/3KR1R1 w - - 2 18,h8g8 g1g8 e7g8 e1e8 c6d8 e8g8,940,82,100,51,advantage endgame fork long,https://lichess.org/uKgnBiNU/black#34,Owen_Defense Owen_Defense_Other_variations
HcrNZ,8/4R3/1p1B1pk1/3p3p/6pP/2pq4/4N1PK/8 w - - 0 42,c4c3 e2f4 g6h6 f4d3,947,79,100,59,crushing endgame fork master short,https://lichess.org/XU6Ra83z/black#82,
8VTnb,2N5/pp1R4/4p1kp/1P2Pr2/6pK/3Q2P1/PB3q1P/8 b - - 1 35,h3h4 f2h2 h4g4 h6h5,951,79,100,258,endgame fork mate mateIn2 short,https://lichess.org/mnyeiCIP#69,
mjrUf,4r1k1/6p1/3R4/8/2b5/3p4/3N2PP/6K1 b - - 3 35,e4d2 e8e1 g1f2 e1e2 f2f3 e2d2,958,76,100,273,advantage endgame fork long,https://lichess.org/wP9mCrL5#69,
sjGYn,r1q5/4bp1k/3p2pP/4p3/3nP3/1Q6/1P1B1P2/1B1R2K1 w - - 1 33,c2d4 b3f7 h7h8 f7g7,964,78,100,107,fork mate mateIn2 middlegame short,https://lichess.org/3A4zL7PR/black#64,
6qLUg,8/1r3kp1/2Nbpr1p/p2p4/B1pP4/2P2PnP/P3R1P1/4R1K1 w - - 2 36,f5g3 c6d8 f7e7 d8b7 g3e2 e1e2,969,76,100,836,advantage fork long middlegame,https://lichess.org/CxkiIoaq/black#70,
xDjcw,8/1p2kr2/p4N1Q/6p1/P2PB3/4BK2/1q3PP1/8 b - - 1 46,e2f3 f7f6 h6f6 e7f6,977,77,100,394,advantage endgame fork short,https://lichess.org/M6rV43Gj#91,
cl32o,8/pr1nk1p1/7p/1N1R1P2/P4PK1/1P5P/8/8 b - - 2 43,g3g4 d7f6 g4f3 f6d5,984,77,100,385,advantage endgame fork master short,https://lichess.org/eIvYBCZ2#85,
W0BUi,4rr1k/1p1q3p/p5P1/8/P1QppP2/6R1/1P4PK/R7 w - - 2 27,g8h8 g6g7 d7g7 g3g7,996,79,100,114,advancedPawn crushing endgame fork short,https://lichess.org/x5cXoSlM/black#52,
EtWPP,8/8/1k6/1p3R2/p1n5/2P5/2K3PP/8 b - - 5 38,d3c2 c4e3 c2d3 e3f5,1001,84,100,47,crushing endgame fork short,https://lichess.org/eJKML8bH#75,
3uX0x,5rk1/5pp1/Q2P3p/B1pN1q2/p4P2/r3b2P/6P1/7K w - - 0 32,d4e3 d5e7 g8h7 e7f5 a3a1 h1h2,1008,79,100,62,advantage defensiveMove fork long middlegame,https://lichess.org/8kOyjapn/black#62,
QKjwg,r5k1/p4pp1/1p3nNp/3q4/8/2P4Q/PP4PP/4R2K w - - 0 30,d8d5 g6e7 g8f8 e7d5,1011,76,100,380,crushing endgame fork short,https://lichess.org/2hxTqyOf/black#58,
lpj0g,3Q4/pk1n4/1pp1Np2/q7/3P4/2P5/PP3P2/1K6 b - - 3 27,g8d8 a5f5 b1c1 f5e6,1033,76,100,120,advantage endgame fork master short,https://lichess.org/vfSbmt8R#53,
Jl6Z3,R4bk1/5p1p/6pB/2P5/3P4/p5P1/R4PKP/4q3 b - - 1 28,e3h6 e1e4 f2f3 e4a8,1038,96,100,35,advantage endgame fork short,https://lichess.org/Wc5tFOR3#55,
UTl9C,2r2r2/1b3pk1/p2p1n1p/1p2p3/4P2q/3P2NP/PP1Q1P2/R3K2R w KQ - 0 25,d7f6 g3f5 g7h7 f5h4,1042,76,100,274,crushing fork middlegame short,https://lichess.org/6OWTfbKS/black#48,
WhYDW,r2qk2r/pp3ppp/4pn2/8/1b1P4/N7/PP2QPPP/R1B1R1K1 w kq - 1 13,f8b4 e2b5 d8d7 b5b4,1047,79,100,122,advantage fork middlegame short,https://lichess.org/gSDwaQ8b/black#24,Sicilian_Defense Sicilian_Defense_Alapin_Variation
bTFxi,8/8/6p1/3R1nP1/P1pP1k1P/2P2P2/1P4K1/1b6 b - - 0 49,a3a4 f5e3 g2f2 e3d5,1051,124,100,45,advantage endgame fork short,https://lichess.org/CmFbL9tD#97,
1woL3,1R3b2/5pkp/p3p1p1/2p5/P1B1P3/2n2P1P/6PK/8 b - - 0 31,f2f3 f8d6 g2g3 d6b8,1055,76,100,153,crushing endgame fork master short,https://lichess.org/Rf25OFFi#61,
XsXLq,6r1/4N3/pk6/2p2B2/P1P2qP1/8/2KR4/8 w - - 3 63,c6b6 e7d5 b6a5 d5f4,1073,75,100,121,crushing endgame fork short,https://lichess.org/RnciFHTF/black#124,
1fErf,8/3P3p/4nk2/8/p1B5/3Q1P2/P5KP/q7 b - - 7 41,h1g2 e6f4 g2f2 f4d3,1077,76,100,166,crushing endgame fork master short,https://lichess.org/UzVkj0u7#81,
WP9nY,2B5/6k1/5pn1/6p1/4K1P1/4NPb1/8/8 w - - 6 53,f4g6 e3f5 g7f7 f5g3,1086,76,100,280,advantage endgame fork short,https://lichess.org/OSFqHqfw/black#104,
QqwHC,6k1/1p3pp1/p2R3p/5P2/1P6/2n2P1P/P1B2KP1/4r3 b - - 2 26,g1f2 e1e2 f2f1 e2c2,1090,77,100,238,advantage endgame fork short,https://lichess.org/Tdw4pLnD#51,
Uc1Tt,r2q1rk1/p1p3bp/1p1p2p1/2n1p3/2P1b3/1P4P1/PB1QNPBP/R4RK1 w - - 0 15,b7e4 g2e4 c5e4 d2d5 f8f7 d5e4,1095,99,100,38,advantage fork long middlegame,https://lichess.org/MNbG4ZGU/black#28,English_Opening English_Opening_Great_Snake_Variation
PtmkR,7B/pp1q1p1k/n2P2p1/1Nb5/P3N3/2Q3Pp/1P5P/5K1R b - - 0 29,f6h8 d7f5 f1e2 f5e4,1107,77,100,101,advantage fork middlegame short,https://lichess.org/HibDpNLH#57,
co53e,8/3r1kb1/p1R3pp/1p1pPp2/1P3P2/P6P/1P4P1/6K1 w - - 1 37,e6f7 e5e6 f7e7 e6d7,1118,74,100,256,advancedPawn advantage endgame fork short,https://lichess.org/nSe9g8dr/black#72,
iQHPG,3r2k1/p4pbp/1qpBB1p1/4p3/4NnPP/2Q2P2/PPP5/2KR4 b - - 0 21,c4e6 f4e2 c1d2 e2c3,1121,76,100,425,crushing fork middlegame short,https://lichess.org/80JABMvm#41,
8Cga4,4r1k1/R4ppp/1QNp4/2nP1q2/2P5/4b3/6PP/5B1K w - - 2 34,c8f5 c6e7 g8f8 e7f5,1131,75,100,101,crushing fork master masterVsMaster middlegame short,https://lichess.org/tAHEBCvs/black#66,
4xDjX,2kr1b1r/pp3ppp/8/4p3/3n4/P2PK3/1P1B1PBP/R5NR b - - 2 16,e2e3 d4c2 e3e2 c2a1,1136,76,100,88,advantage fork middlegame short,https://lichess.org/YhQQ2qg7#31,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation
Il7R3,2b5/1r4k1/1p1Rp3/p1p1P3/2P1B2p/8/PPK5/8 w - - 2 37,b8b7 e4b7 c8b7 d6d7 g7g6 d7b7,1142,76,100,494,crushing endgame exposedKing fork long,https://lichess.org/FQDm5lbV/black#72,
H0C7V,r5k1/5p2/5Ppp/4P3/6P1/1pR5/7P/1Nn3K1 b - - 1 39,e3c3 c1e2 g1f2 e2c3,1159,96,100,33,crushing endgame fork short,https://lichess.org/eAtJZJ2X#77,
vuK3q,r1bqk2r/pp3ppp/8/3p4/1b1p4/4P3/PP1N1PPP/R2QKB1R w KQkq - 0 11,c5d4 d1a4 c8d7 a4b4,1163,75,100,158,advantage fork middlegame short,https://lichess.org/eRkQARlH/black#20,Queens_Gambit_Declined Queens_Gambit_Declined_Ragozin_Defense
4pdbw,8/pkp5/2n1K3/2P5/P3Q3/8/5r2/8 b - - 4 41,f6e6 f2e2 e4e2 c6d4 e6d7 d4e2,1169,75,100,232,attraction crushing endgame fork long pin sacrifice,https://lichess.org/poWFRs7f#81,
OPAgd,r1b1r1k1/ppp2pbn/3p4/3Pp1qQ/2P1P3/2NB2P1/PP4PP/R4RK1 w - - 3 17,d8g5 h5f7 g8h8 f7e8,1175,77,100,452,crushing fork middlegame short,https://lichess.org/gOPQrGQ8/black#32,Kings_Indian_Defense Kings_Indian_Defense_Zinnowitz_Variation
M6iaQ,r2qkb1r/pp3ppp/2n1pn2/1B1p4/3P1B2/5N1P/PPP2PP1/R2QK2R b KQkq - 1 9,f1b5 d8a5 c2c3 a5b5,1183,74,100,178,advantage fork opening short,https://lichess.org/ONQVtwJ6#17,Queens_Pawn_Game Queens_Pawn_Game_London_System
TtUFN,R4b2/2r1pk1p/3p1pp1/8/3NP3/5P2/3K2PP/8 w - - 6 44,c3c7 a8f8 f7f8 d4e6 f8e8 e6c7,1189,77,100,135,advantage attraction endgame fork long sacrifice,https://lichess.org/KBqdQDdM/black#86,
UNTUL,r3k2r/1b1p1ppp/p3p1q1/2N5/2P5/2P3P1/P4K1P/R1BQR3 b kq - 0 16,b3c5 g6f5 c1f4 f5c5,1199,75,100,198,advantage fork middlegame short,https://lichess.org/XTRHmMz9#31,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack
hgHVm,5rk1/p4p1p/1pqr2p1/2pNp3/3nP3/1P5B/P4PPP/2bRQ2K w - - 0 25,g5c1 d5e7 g8g7 e7c6,1203,75,100,237,advantage fork middlegame short,https://lichess.org/2cZLnFXr/black#48,
djxtv,2R5/5ppk/p3p2p/8/4QPK1/P5PP/3r4/3r4 b - - 10 36,e3e4 f7f5 e4f5 e6f5,1207,77,100,130,crushing endgame fork queenRookEndgame short,https://lichess.org/Zcpcig0d#71,
f0W4T,7k/4b2p/3B2p1/3B1p2/7P/8/1r4P1/3K4 w - - 0 48,f6e7 d6e5 e7f6 e5f6,1220,81,100,115,doubleBishopMate endgame fork mate mateIn2 short,https://lichess.org/tU9rIj16/black#94,
nhdmk,6k1/5pp1/2p4p/B2P1q2/P2Q1n2/5P1P/6P1/6K1 b - - 0 35,c4d5 f4e2 g1f2 e2d4,1225,75,100,561,crushing endgame fork short,https://lichess.org/uzUx32V2#69,
aW1xZ,8/4B1p1/p1pRp1k1/2P4p/1P3PpK/6PP/P6r/4b3 w - - 1 34,e2h2 d6e6 g6f7 e6e1,1237,75,100,369,advantage endgame fork master short,https://lichess.org/HgnUk8pd/black#66,
QMQW3,b5rk/2Q3pq/2P4p/8/8/6RP/1B3PP1/6K1 b - - 0 39,c5c6 h7b1 g1h2 b1b2,1254,220,100,22,endgame equality fork short,https://lichess.org/q3cSyjtj#77,
mMJfo,3rr3/1q2ppkp/p5p1/1p4Q1/5P2/PP2n3/5NPP/3R1RK1 w - - 0 26,d5e3 g5e5 g7g8 e5e3,1262,75,100,154,advantage fork middlegame short,https://lichess.org/AtF0Xi4b/black#50,
WEj20,4r1k1/p4p1p/1qR3p1/8/8/5QPP/Pr3PK1/7R b - - 0 26,c1c6 b2f2 f3f2 b6c6,1272,75,100,292,advantage deflection endgame fork master short,https://lichess.org/dx5NkhgP#51,
uikEr,2rqr1k1/p4p2/3bpnnQ/1p1p2N1/6P1/2Pb2NP/PP3PB1/R3K2R w KQ - 2 19,f8e8 g3h5 f6h5 h6h7 g8f8 h7f7,1277,289,100,2,fork long mate mateIn3 middlegame sacrifice,https://lichess.org/DtYfPhho/black#36,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
UMFAj,8/7p/6pk/ppp1q1n1/3p1QP1/P2P4/1PP5/5RK1 b - - 5 36,f3f4 e5f4 f1f4 g5h3 g1f1 h3f4,1291,75,100,285,attraction crushing endgame exposedKing fork long,https://lichess.org/GF5IotN1#71,
